,id,name,review_count,category,rating,phone,display_phone,price,coord_lat,coord_long
17274,JEuIdK9hzci9g_TuwfnZ_w,Society Cafe,239,american(new),4.0,12123004525.0,(212) 300-4525,$$, 40.73621709073928, -73.99658457729866
17275,JEuIdK9hzci9g_TuwfnZ_w,Society Cafe,239,cafes,4.0,12123004525.0,(212) 300-4525,$$, 40.73621709073928, -73.99658457729866
17278,JEuIdK9hzci9g_TuwfnZ_w,Society Cafe,239,breakfast&brunch,4.0,12123004525.0,(212) 300-4525,$$, 40.73621709073928, -73.99658457729866
17285,fmBlWFGahCxfOKLJ_2Xh5Q,Kailani Shave Ice,29,ramen,4.5,12014029600.0,(201) 402-9600,$$, 40.92678918496239, -74.0264409
17287,fmBlWFGahCxfOKLJ_2Xh5Q,Kailani Shave Ice,29,shavedice,4.5,12014029600.0,(201) 402-9600,$$, 40.92678918496239, -74.0264409
17289,fmBlWFGahCxfOKLJ_2Xh5Q,Kailani Shave Ice,29,icecream,4.5,12014029600.0,(201) 402-9600,$$, 40.92678918496239, -74.0264409
17315,l4QVyRRD8HABVOuzg5Vjaw,D's Dough,28,desserts,5.0,12019175950.0,(201) 917-5950,, 40.80788, -73.9949
17331,IiLLntICUim7YREkIBU7lA,Outro,402,cafes,4.0,12129946771.0,(212) 994-6771,$$, 40.7327799573693, -73.9910601451993
17333,IiLLntICUim7YREkIBU7lA,Outro,402,waffles,4.0,12129946771.0,(212) 994-6771,$$, 40.7327799573693, -73.9910601451993
17336,IiLLntICUim7YREkIBU7lA,Outro,402,breakfast&brunch,4.0,12129946771.0,(212) 994-6771,$$, 40.7327799573693, -73.9910601451993
17337,haXWjwWpxrM5h_JnxKuaNA,Julietta Gelato Cafe,38,icecream,3.5,19172615602.0,(917) 261-5602,, 40.73376582606146, -74.00430738918779
17339,hF_JZjHeozQU4zT4mFPhbA,Xin Xing Desserts,23,desserts,4.5,13478221584.0,(347) 822-1584,, 40.839308, -73.858289
17341,_juxBEt7CdHuZCtgBMnOZQ,Boba Whale,4,bubbletea,5.0,16467073137.0,(646) 707-3137,, 40.76174320888047, -73.96009787575586
17343,_juxBEt7CdHuZCtgBMnOZQ,Boba Whale,4,desserts,5.0,16467073137.0,(646) 707-3137,, 40.76174320888047, -73.96009787575586
17345,_juxBEt7CdHuZCtgBMnOZQ,Boba Whale,4,coffee,5.0,16467073137.0,(646) 707-3137,, 40.76174320888047, -73.96009787575586
17347,PNMgV-L_ybLnGoxo2w1jvA,T-swirl Crepe,210,desserts,4.0,19178326815.0,(917) 832-6815,$, 40.7646387053277, -73.91694653147836
17349,PNMgV-L_ybLnGoxo2w1jvA,T-swirl Crepe,210,creperies,4.0,19178326815.0,(917) 832-6815,$, 40.7646387053277, -73.91694653147836
17352,PNMgV-L_ybLnGoxo2w1jvA,T-swirl Crepe,210,gluten-free,4.0,19178326815.0,(917) 832-6815,$, 40.7646387053277, -73.91694653147836
17359,v7ht_koyw3K_MHDxRWmkjQ,Brown Butter Creamery,13,icecream,4.0,,,, 40.68490256530696, -73.94409471082851
17367,SOnRHZp1GBV3LSQYPLaAFQ,Sant Ambroeus Gelateria,13,icecream,4.0,12122038176.0,(212) 203-8176,, 40.72347670425637, -73.99645430037714
17369,SOnRHZp1GBV3LSQYPLaAFQ,Sant Ambroeus Gelateria,13,coffee,4.0,12122038176.0,(212) 203-8176,, 40.72347670425637, -73.99645430037714
17371,SOnRHZp1GBV3LSQYPLaAFQ,Sant Ambroeus Gelateria,13,cakeshop,4.0,12122038176.0,(212) 203-8176,, 40.72347670425637, -73.99645430037714
17373,rR-vLtfw5ZZu8YW8KKXhTw,Van Leeuwen Ice Cream - Brooklyn Bridge Park,7,icecream,3.5,17187011630.0,(718) 701-1630,, 40.70317550834744, -73.99469134111992
17375,rR-vLtfw5ZZu8YW8KKXhTw,Van Leeuwen Ice Cream - Brooklyn Bridge Park,7,desserts,3.5,17187011630.0,(718) 701-1630,, 40.70317550834744, -73.99469134111992
17377,rR-vLtfw5ZZu8YW8KKXhTw,Van Leeuwen Ice Cream - Brooklyn Bridge Park,7,sandwiches,3.5,17187011630.0,(718) 701-1630,, 40.70317550834744, -73.99469134111992
17399,sRWRA4dcN_NR1JGpuRVouA,Nan Xiang Xiao Long Bao - Manhattan,697,dimsum,4.5,12129703888.0,(212) 970-3888,$$, 40.74822527534694, -73.9857786
17401,sRWRA4dcN_NR1JGpuRVouA,Nan Xiang Xiao Long Bao - Manhattan,697,desserts,4.5,12129703888.0,(212) 970-3888,$$, 40.74822527534694, -73.9857786
17403,sRWRA4dcN_NR1JGpuRVouA,Nan Xiang Xiao Long Bao - Manhattan,697,noodles,4.5,12129703888.0,(212) 970-3888,$$, 40.74822527534694, -73.9857786
17417,lfXtOthYRtWfVLevtNndww,Gotcha Cafe,60,bubbletea,4.5,13477897878.0,(347) 789-7878,$, 40.6081742507666, -74.0047300234437
17429,sfmbuBNnp_NgswIFu2KjUQ,Emack and Bolio's,331,icecream,4.0,12123622747.0,(212) 362-2747,$$, 40.78282, -73.97834
17431,4gQTmzAK3VNZfYxwgPXZqw,Dream Vista,45,cafes,4.5,,,, 40.7164248040188, -74.04194486930547
17434,4gQTmzAK3VNZfYxwgPXZqw,Dream Vista,45,breakfast&brunch,4.5,,,, 40.7164248040188, -74.04194486930547
17459,GsoTX-cGGvgMKoV2HeCvmA,Mango Mango Dessert,35,desserts,4.5,18623473434.0,(862) 347-3434,, 40.79642993048176, -74.3147676
17461,GsoTX-cGGvgMKoV2HeCvmA,Mango Mango Dessert,35,juicebars,4.5,18623473434.0,(862) 347-3434,, 40.79642993048176, -74.3147676
17463,GsoTX-cGGvgMKoV2HeCvmA,Mango Mango Dessert,35,icecream,4.5,18623473434.0,(862) 347-3434,, 40.79642993048176, -74.3147676
17467,fiOqU2TWzFwgcg37Sf2Twg,Chip City - Hoboken,18,desserts,4.5,,,, 40.73781, -74.03042
17469,fiOqU2TWzFwgcg37Sf2Twg,Chip City - Hoboken,18,bakeries,4.5,,,, 40.73781, -74.03042
17471,fiOqU2TWzFwgcg37Sf2Twg,Chip City - Hoboken,18,coffee,4.5,,,, 40.73781, -74.03042
17480,V96os9_sXA4yfJ7BQeqTKg,Mostrador NYC,16,breakfast&brunch,4.5,,,, 40.718033, -74.002204
17481,V96os9_sXA4yfJ7BQeqTKg,Mostrador NYC,16,argentine,4.5,,,, 40.718033, -74.002204
17484,V96os9_sXA4yfJ7BQeqTKg,Mostrador NYC,16,winebars,4.5,,,, 40.718033, -74.002204
17513,uISMFUe-Y6raBoe6YkHjsg,Culture An American Yogurt Company,327,icecream,4.5,17184990207.0,(718) 499-0207,$$, 40.67232, -73.98339
17515,VfKoMjPwBO7wjQ4FGrMBLw,Emack & Bolio's,10,icecream,4.5,13155223701.0,(315) 522-3701,, 40.74267, -73.95511
17531,WyiTT3VHjzowMnOnUpZ7TQ,Empellón,436,mexican,4.0,12123801215.0,(212) 380-1215,$$$, 40.75972, -73.97472
17533,WyiTT3VHjzowMnOnUpZ7TQ,Empellón,436,cocktailbars,4.0,12123801215.0,(212) 380-1215,$$$, 40.75972, -73.97472
17535,WyiTT3VHjzowMnOnUpZ7TQ,Empellón,436,desserts,4.0,12123801215.0,(212) 380-1215,$$$, 40.75972, -73.97472
17537,P5ltZ367aeepqxdzTK8Jxw,New York Icery,6,icecream,4.0,13323732369.0,(332) 373-2369,, 40.69321, -73.99869
17539,P5ltZ367aeepqxdzTK8Jxw,New York Icery,6,candy,4.0,13323732369.0,(332) 373-2369,, 40.69321, -73.99869
17540,P5ltZ367aeepqxdzTK8Jxw,New York Icery,6,candystores,4.0,13323732369.0,(332) 373-2369,, 40.69321, -73.99869
17567,flX6eO-tNLnGoE7QNvQ3hw,The Cookie Connect,39,desserts,4.0,12018225004.0,(201) 822-5004,, 40.73798, -74.03489
17569,flX6eO-tNLnGoE7QNvQ3hw,The Cookie Connect,39,icecream,4.0,12018225004.0,(201) 822-5004,, 40.73798, -74.03489
17577,Cml6xpr5GNhC_xI6iinHFw,Dragon Tea,156,bubbletea,4.5,16464787787.0,(646) 478-7787,$$, 40.70853, -74.013628
17579,Cml6xpr5GNhC_xI6iinHFw,Dragon Tea,156,coffee,4.5,16464787787.0,(646) 478-7787,$$, 40.70853, -74.013628
17589,iyMRktXGBAIwuJYa74OOmg,Bang Cookies,116,desserts,4.0,18888348885.0,(888) 834-8885,$$, 40.720265, -74.043122
17591,iyMRktXGBAIwuJYa74OOmg,Bang Cookies,116,bakeries,4.0,18888348885.0,(888) 834-8885,$$, 40.720265, -74.043122
17593,UbMaozwa9D3WfQ7D9f6q-g,Ample Hills Creamery,13,desserts,5.0,,,, 40.7873711620349, -73.97548629264521
17595,UbMaozwa9D3WfQ7D9f6q-g,Ample Hills Creamery,13,icecream,5.0,,,, 40.7873711620349, -73.97548629264521
17597,SPnDHz-eVFNSQW7rFpXXwg,Arcobaleno Gelateria,13,icecream,4.5,,,$$, 40.743653372853146, -73.920063
17599,ERrq7d0yMkBtCZF29kQKyA,Deno's Sweet Shoppe,1,desserts,5.0,,,, 40.5741247, -73.9794919
17609,3kHqWLMrUAU3iK9-1dyRJw,Hex & Company,83,coffee,4.5,12124391008.0,(212) 439-1008,$, 40.806595775543094, -73.9652416705522
17611,3kHqWLMrUAU3iK9-1dyRJw,Hex & Company,83,tabletopgames,4.5,12124391008.0,(212) 439-1008,$, 40.806595775543094, -73.9652416705522
17613,3kHqWLMrUAU3iK9-1dyRJw,Hex & Company,83,beerbar,4.5,12124391008.0,(212) 439-1008,$, 40.806595775543094, -73.9652416705522
17627,EdEA5ZKO2JRwAsYoB46szg,Piragua Lady,1,desserts,5.0,,,, 40.8615743, -73.8913818
17635,zOlJtxjz0d8AbvboJ2Xrdw,Van Leeuwen Ice Cream - MacDougal Street,40,icecream,4.5,19176756580.0,(917) 675-6580,, 40.72986, -74.00049
17665,MpMWkPgS4nZBy8GodTLyGg,Hercules Cafe,20,bubbletea,4.5,19176403154.0,(917) 640-3154,, 40.731614, -74.00302
17667,MpMWkPgS4nZBy8GodTLyGg,Hercules Cafe,20,waffles,4.5,19176403154.0,(917) 640-3154,, 40.731614, -74.00302
17669,gWRSwdANsPo_JHrblYLaKQ,Strawberry Home,8,desserts,4.5,,,, 40.71482, -73.99875
17671,gWRSwdANsPo_JHrblYLaKQ,Strawberry Home,8,bubbletea,4.5,,,, 40.71482, -73.99875
17673,gWRSwdANsPo_JHrblYLaKQ,Strawberry Home,8,icecream,4.5,,,, 40.71482, -73.99875
17681,6kdE8vZcSXTMhP-rp3O3yw,Street Kitchen Creamery,9,creperies,5.0,12017622836.0,(201) 762-2836,, 40.788, -74.00674
17683,6kdE8vZcSXTMhP-rp3O3yw,Street Kitchen Creamery,9,icecream,5.0,12017622836.0,(201) 762-2836,, 40.788, -74.00674
17685,6kdE8vZcSXTMhP-rp3O3yw,Street Kitchen Creamery,9,desserts,5.0,12017622836.0,(201) 762-2836,, 40.788, -74.00674
17687,yHcPm1wBczKWf9Xdl-eqQQ,Moncheri Coffee Shop and Creperie,1,creperies,5.0,19174090077.0,(917) 409-0077,, 40.73550753555012, -73.98296694429006
17689,yHcPm1wBczKWf9Xdl-eqQQ,Moncheri Coffee Shop and Creperie,1,coffee,5.0,19174090077.0,(917) 409-0077,, 40.73550753555012, -73.98296694429006
17691,yHcPm1wBczKWf9Xdl-eqQQ,Moncheri Coffee Shop and Creperie,1,italian,5.0,19174090077.0,(917) 409-0077,, 40.73550753555012, -73.98296694429006
17699,yVAD1dPNat6mSsNWOskibA,Bang Cookies,367,bakeries,4.5,18888348885.0,(888) 834-8885,$, 40.75567, -74.04607
17701,yVAD1dPNat6mSsNWOskibA,Bang Cookies,367,desserts,4.5,18888348885.0,(888) 834-8885,$, 40.75567, -74.04607
17703,yVAD1dPNat6mSsNWOskibA,Bang Cookies,367,foodstands,4.5,18888348885.0,(888) 834-8885,$, 40.75567, -74.04607
17715,Wg_LbsxATEnk9-GCXAqmxQ,PARTEA NYC - Union Square,33,bubbletea,4.5,16463867678.0,(646) 386-7678,, 40.73277, -73.98636
17717,Wg_LbsxATEnk9-GCXAqmxQ,PARTEA NYC - Union Square,33,arcades,4.5,16463867678.0,(646) 386-7678,, 40.73277, -73.98636
17720,Wg_LbsxATEnk9-GCXAqmxQ,PARTEA NYC - Union Square,33,chickenwings,4.5,16463867678.0,(646) 386-7678,, 40.73277, -73.98636
17721,VzstANC68PM1BbyOcDXEtw,Donburiya,444,japanese,4.0,12129807909.0,(212) 980-7909,$$, 40.76528, -73.98326
17723,VzstANC68PM1BbyOcDXEtw,Donburiya,444,seafood,4.0,12129807909.0,(212) 980-7909,$$, 40.76528, -73.98326
17725,VzstANC68PM1BbyOcDXEtw,Donburiya,444,desserts,4.0,12129807909.0,(212) 980-7909,$$, 40.76528, -73.98326
17739,tVET2evLy2crHNGxTwVApg,Crumbl Cookies - Chelsea,21,bakeries,4.0,12129303826.0,(212) 930-3826,, 40.744707, -73.995486
17741,tVET2evLy2crHNGxTwVApg,Crumbl Cookies - Chelsea,21,desserts,4.0,12129303826.0,(212) 930-3826,, 40.744707, -73.995486
17743,tVET2evLy2crHNGxTwVApg,Crumbl Cookies - Chelsea,21,icecream,4.0,12129303826.0,(212) 930-3826,, 40.744707, -73.995486
17745,KQhsU3i6CIrwzoOxPlThng,Kulu Desserts,334,desserts,3.5,17188863302.0,(718) 886-3302,$, 40.7604922983047, -73.8330032676458
17747,KQhsU3i6CIrwzoOxPlThng,Kulu Desserts,334,asianfusion,3.5,17188863302.0,(718) 886-3302,$, 40.7604922983047, -73.8330032676458
17749,CsncRlAhRbWDfluMeg1pzw,Crepe Master,56,creperies,4.5,16465599224.0,(646) 559-9224,$$, 40.80300476994957, -73.95126198644664
17751,CsncRlAhRbWDfluMeg1pzw,Crepe Master,56,juicebars,4.5,16465599224.0,(646) 559-9224,$$, 40.80300476994957, -73.95126198644664
17753,4-1dpmVMG58i3J-oZAK_0A,Varsano's Chocolate,123,chocolate,4.5,12123521171.0,(212) 352-1171,$$, 40.73212, -74.00173
17755,4-1dpmVMG58i3J-oZAK_0A,Varsano's Chocolate,123,candy,4.5,12123521171.0,(212) 352-1171,$$, 40.73212, -74.00173
17756,4-1dpmVMG58i3J-oZAK_0A,Varsano's Chocolate,123,candystores,4.5,12123521171.0,(212) 352-1171,$$, 40.73212, -74.00173
17757,eIxSu5d5Zbs_Z3DpAIHkHQ,Cutie Pies NYC,18,desserts,4.5,13478775397.0,(347) 877-5397,$$, 40.67170334, -73.93540192
17765,vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,526,japanese,4.0,16466495965.0,(646) 649-5965,$$, 40.71792477072888, -73.99945752883555
17767,vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,526,hawaiian,4.0,16466495965.0,(646) 649-5965,$$, 40.71792477072888, -73.99945752883555
17769,vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,526,poke,4.0,16466495965.0,(646) 649-5965,$$, 40.71792477072888, -73.99945752883555
17771,hPF6b5s9YE7zPfzflmII2A,Kiki Lu,4,icecream,5.0,,,, 40.74774328800217, -74.0298354
17773,hPF6b5s9YE7zPfzflmII2A,Kiki Lu,4,desserts,5.0,,,, 40.74774328800217, -74.0298354
17776,hPF6b5s9YE7zPfzflmII2A,Kiki Lu,4,gluten-free,5.0,,,, 40.74774328800217, -74.0298354
17791,b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,346,italian,4.0,16469186565.0,(646) 918-6565,$$, 40.7074747, -74.0020404
17793,b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,346,cocktailbars,4.0,16469186565.0,(646) 918-6565,$$, 40.7074747, -74.0020404
17795,b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,346,fooddeliveryservices,4.0,16469186565.0,(646) 918-6565,$$, 40.7074747, -74.0020404
17797,LIINDegzlxu0FvdSAeq6jA,Van Leeuwen Ice Cream - Soho,58,icecream,4.0,19176393691.0,(917) 639-3691,, 40.7262165219995, -73.9988906071781
17799,LIINDegzlxu0FvdSAeq6jA,Van Leeuwen Ice Cream - Soho,58,desserts,4.0,19176393691.0,(917) 639-3691,, 40.7262165219995, -73.9988906071781
17809,Uuv436D9fntkkYUKJqJtgg,Mumu Sweets,3,bubbletea,5.0,19292648668.0,(929) 264-8668,, 40.76518, -73.81797
17811,Uuv436D9fntkkYUKJqJtgg,Mumu Sweets,3,desserts,5.0,19292648668.0,(929) 264-8668,, 40.76518, -73.81797
17815,cAmLmYzU0W-IDG6mgLJYPQ,Booza Organic Ice Cream,4,icecream,3.5,12019141414.0,(201) 914-1414,, 40.738618, -74.027624
17817,cAmLmYzU0W-IDG6mgLJYPQ,Booza Organic Ice Cream,4,foodtrucks,3.5,12019141414.0,(201) 914-1414,, 40.738618, -74.027624
17825,E1i9OKoKFwI2Bqpq0RDtmg,Downtown Yogurt & Ice Cream,61,icecream,4.0,16465909870.0,(646) 590-9870,$$, 40.716455, -74.01072
17827,E1i9OKoKFwI2Bqpq0RDtmg,Downtown Yogurt & Ice Cream,61,desserts,4.0,16465909870.0,(646) 590-9870,$$, 40.716455, -74.01072
17847,zlnfs4asSNrxUeVynqjYHQ,Tea Art,11,bubbletea,5.0,13476533543.0,(347) 653-3543,, 40.72710837139839, -74.00171787055164
17849,zlnfs4asSNrxUeVynqjYHQ,Tea Art,11,desserts,5.0,13476533543.0,(347) 653-3543,, 40.72710837139839, -74.00171787055164
17851,zlnfs4asSNrxUeVynqjYHQ,Tea Art,11,coffee,5.0,13476533543.0,(347) 653-3543,, 40.72710837139839, -74.00171787055164
17853,ITrX1DR8UjHsdveMlE8SFA,Cookie Crumz,41,desserts,4.5,17186852588.0,(718) 685-2588,, 40.7764952, -73.9114485
17855,ITrX1DR8UjHsdveMlE8SFA,Cookie Crumz,41,bakeries,4.5,17186852588.0,(718) 685-2588,, 40.7764952, -73.9114485
17877,5Rm4IBf0uWs1ArYixObz4A,Stand Up,88,desserts,3.5,17182328866.0,(718) 232-8866,$$, 40.6146599819009, -73.9944900199771
17879,5Rm4IBf0uWs1ArYixObz4A,Stand Up,88,asianfusion,3.5,17182328866.0,(718) 232-8866,$$, 40.6146599819009, -73.9944900199771
17881,5Rm4IBf0uWs1ArYixObz4A,Stand Up,88,bubbletea,3.5,17182328866.0,(718) 232-8866,$$, 40.6146599819009, -73.9944900199771
17889,9VMDl56rj9BZw8xfBZbv8g,Tea Dealers & Ceramics,74,tea,4.0,16468640093.0,(646) 864-0093,$$$, 40.72248, -73.98297
17890,9VMDl56rj9BZw8xfBZbv8g,Tea Dealers & Ceramics,74,tearooms,4.0,16468640093.0,(646) 864-0093,$$$, 40.72248, -73.98297
17891,9VMDl56rj9BZw8xfBZbv8g,Tea Dealers & Ceramics,74,tableware,4.0,16468640093.0,(646) 864-0093,$$$, 40.72248, -73.98297
17893,Km6BIQFgH-Jq0NVzDDYarA,Cha Cha Matcha,108,coffee,4.0,16468959484.0,(646) 895-9484,$$, 40.7254679, -73.9948038
17895,YDZI1KrUitQgoOxW2QrmmQ,Debutea - Brooklyn,115,poke,4.5,13478895433.0,(347) 889-5433,$$, 40.689225, -73.988117
17897,YDZI1KrUitQgoOxW2QrmmQ,Debutea - Brooklyn,115,coffee,4.5,13478895433.0,(347) 889-5433,$$, 40.689225, -73.988117
17899,YDZI1KrUitQgoOxW2QrmmQ,Debutea - Brooklyn,115,juicebars,4.5,13478895433.0,(347) 889-5433,$$, 40.689225, -73.988117
17907,HL16QbOzwGRAfSo1PvYeVw,Wafels & Dinges,327,streetvendors,4.0,16462572592.0,(646) 257-2592,$$, 40.75456332126843, -73.98405306146913
17909,HL16QbOzwGRAfSo1PvYeVw,Wafels & Dinges,327,waffles,4.0,16462572592.0,(646) 257-2592,$$, 40.75456332126843, -73.98405306146913
17921,8e5ldWFpXzpaUMrLwsGBbw,Her Boba,15,bubbletea,4.5,,,, 40.76456577215936, -73.99123285376675
17923,P4ldVLzDpqrk2sp340H8ng,The Red Pavilion,14,tea,3.5,,,, 40.7083180515342, -73.923340234883
17924,P4ldVLzDpqrk2sp340H8ng,The Red Pavilion,14,tearooms,3.5,,,, 40.7083180515342, -73.923340234883
17925,P4ldVLzDpqrk2sp340H8ng,The Red Pavilion,14,chinese,3.5,,,, 40.7083180515342, -73.923340234883
17927,P4ldVLzDpqrk2sp340H8ng,The Red Pavilion,14,musicvenues,3.5,,,, 40.7083180515342, -73.923340234883
17937,x16lACOpAk7bCTYEHcDslA,Fluffy NYC,1,desserts,5.0,,,, 40.71394198484709, -74.00762457552258
17955,j1N0M7n5hbuluV6JcmeAMQ,Maya’s Snack Bar,12,icecream,4.0,13478895529.0,(347) 889-5529,, 40.70088, -73.91109
17957,j1N0M7n5hbuluV6JcmeAMQ,Maya’s Snack Bar,12,desserts,4.0,13478895529.0,(347) 889-5529,, 40.70088, -73.91109
17965,ARgsqTF1Rayf3rV2uo-3jg,Blue Marble,286,icecream,4.0,17183996926.0,(718) 399-6926,$$, 40.674999, -73.967049
17967,ARgsqTF1Rayf3rV2uo-3jg,Blue Marble,286,coffee,4.0,17183996926.0,(718) 399-6926,$$, 40.674999, -73.967049
17969,Uxb0ubgLGwvrDKjHxPqh8A,Neuhaus Belgian Chocolate,86,chocolate,4.0,12126444490.0,(212) 644-4490,$$$, 40.75946, -73.97493
17971,Uxb0ubgLGwvrDKjHxPqh8A,Neuhaus Belgian Chocolate,86,icecream,4.0,12126444490.0,(212) 644-4490,$$$, 40.75946, -73.97493
17973,wUp0XV7RPDcMvgfxpvrgfw,Emack & Bolio's,491,icecream,4.0,12127340105.0,(212) 734-0105,$$, 40.77382, -73.95139
17987,y_eaORktt45Mn_e4ZkBBcA,I’Milky - Williamsburg,64,bubbletea,4.5,15854217795.0,(585) 421-7795,$, 40.717512, -73.959052
17989,y_eaORktt45Mn_e4ZkBBcA,I’Milky - Williamsburg,64,juicebars,4.5,15854217795.0,(585) 421-7795,$, 40.717512, -73.959052
17991,y_eaORktt45Mn_e4ZkBBcA,I’Milky - Williamsburg,64,taiwanese,4.5,15854217795.0,(585) 421-7795,$, 40.717512, -73.959052
18001,L7_MTRZyYp_i-cnH2CU4zQ,Dudley's,1028,cafes,4.0,12129257355.0,(212) 925-7355,$$, 40.71798, -73.99042
18004,L7_MTRZyYp_i-cnH2CU4zQ,Dudley's,1028,breakfast&brunch,4.0,12129257355.0,(212) 925-7355,$$, 40.71798, -73.99042
18005,L7_MTRZyYp_i-cnH2CU4zQ,Dudley's,1028,cocktailbars,4.0,12129257355.0,(212) 925-7355,$$, 40.71798, -73.99042
18013,X23tWTL2F3dVTo7RW373ag,Cafe Auburndale,294,coffee,4.0,19292007600.0,(929) 200-7600,$$, 40.7576076, -73.7890946
18015,X23tWTL2F3dVTo7RW373ag,Cafe Auburndale,294,desserts,4.0,19292007600.0,(929) 200-7600,$$, 40.7576076, -73.7890946
18017,X23tWTL2F3dVTo7RW373ag,Cafe Auburndale,294,sandwiches,4.0,19292007600.0,(929) 200-7600,$$, 40.7576076, -73.7890946
18025,exF7ha9oI3vGqCap_FTzaQ,Insomnia Cookies,16,desserts,4.0,13322302668.0,(332) 230-2668,, 40.71387256026886, -74.00859899999999
18027,exF7ha9oI3vGqCap_FTzaQ,Insomnia Cookies,16,icecream,4.0,13322302668.0,(332) 230-2668,, 40.71387256026886, -74.00859899999999
18029,exF7ha9oI3vGqCap_FTzaQ,Insomnia Cookies,16,fooddeliveryservices,4.0,13322302668.0,(332) 230-2668,, 40.71387256026886, -74.00859899999999
18035,yGFQFm3O9vCsKTVpvmDuGg,Dinner Party,33,newamerican,4.5,13474639173.0,(347) 463-9173,, 40.68692, -73.97469
18036,yGFQFm3O9vCsKTVpvmDuGg,Dinner Party,33,american(new),4.5,13474639173.0,(347) 463-9173,, 40.68692, -73.97469
18038,yGFQFm3O9vCsKTVpvmDuGg,Dinner Party,33,breakfast&brunch,4.5,13474639173.0,(347) 463-9173,, 40.68692, -73.97469
18049,x6Py2ow_EU0YDsyjK1xZ_A,T-Swirl Crepe,46,creperies,4.5,12126140200.0,(212) 614-0200,$, 40.72913, -73.98859
18051,x6Py2ow_EU0YDsyjK1xZ_A,T-Swirl Crepe,46,desserts,4.5,12126140200.0,(212) 614-0200,$, 40.72913, -73.98859
18054,x6Py2ow_EU0YDsyjK1xZ_A,T-Swirl Crepe,46,gluten-free,4.5,12126140200.0,(212) 614-0200,$, 40.72913, -73.98859
18055,_Hxab-vie2sR43GVdaimBQ,Island Pops,116,icecream,4.5,13473656737.0,(347) 365-6737,$$, 40.6753342, -73.9501569
18057,jf3JRaxUYU93x8LFU-8gkA,GupShup,680,indpak,4.0,12125187313.0,(212) 518-7313,$$$, 40.7368323318866, -73.9877132715179
18058,jf3JRaxUYU93x8LFU-8gkA,GupShup,680,indian,4.0,12125187313.0,(212) 518-7313,$$$, 40.7368323318866, -73.9877132715179
18059,jf3JRaxUYU93x8LFU-8gkA,GupShup,680,cocktailbars,4.0,12125187313.0,(212) 518-7313,$$$, 40.7368323318866, -73.9877132715179
18062,jf3JRaxUYU93x8LFU-8gkA,GupShup,680,breakfast&brunch,4.0,12125187313.0,(212) 518-7313,$$$, 40.7368323318866, -73.9877132715179
18063,s-AE4r6lzS1cZApxVZCFSg,Cloud 9 Crepes,60,creperies,4.5,17184434796.0,(718) 443-4796,$, 40.68188, -73.93797
18065,s-AE4r6lzS1cZApxVZCFSg,Cloud 9 Crepes,60,bubbletea,4.5,17184434796.0,(718) 443-4796,$, 40.68188, -73.93797
18067,s-AE4r6lzS1cZApxVZCFSg,Cloud 9 Crepes,60,cafes,4.5,17184434796.0,(718) 443-4796,$, 40.68188, -73.93797
18069,-C8nTvGcFWWX90vfn5zUoA,Davey's Ice Cream,59,desserts,3.5,17186096066.0,(718) 609-6066,$, 40.7264088634107, -73.9541690424085
18071,-C8nTvGcFWWX90vfn5zUoA,Davey's Ice Cream,59,icecream,3.5,17186096066.0,(718) 609-6066,$, 40.7264088634107, -73.9541690424085
18073,-C8nTvGcFWWX90vfn5zUoA,Davey's Ice Cream,59,cakeshop,3.5,17186096066.0,(718) 609-6066,$, 40.7264088634107, -73.9541690424085
18091,npiIhpcWePbVT3JYEcy3zg,Wayan,652,indonesian,4.0,19172614388.0,(917) 261-4388,$$$, 40.7213813139202, -73.9950757664721
18093,npiIhpcWePbVT3JYEcy3zg,Wayan,652,french,4.0,19172614388.0,(917) 261-4388,$$$, 40.7213813139202, -73.9950757664721
18096,npiIhpcWePbVT3JYEcy3zg,Wayan,652,breakfast&brunch,4.0,19172614388.0,(917) 261-4388,$$$, 40.7213813139202, -73.9950757664721
18113,wusuW7VDDWEGKfOBbm2k_g,Xing Fu Tang,496,bubbletea,4.0,13473686886.0,(347) 368-6886,$, 40.75816, -73.82982
18115,wusuW7VDDWEGKfOBbm2k_g,Xing Fu Tang,496,desserts,4.0,13473686886.0,(347) 368-6886,$, 40.75816, -73.82982
18117,wusuW7VDDWEGKfOBbm2k_g,Xing Fu Tang,496,taiwanese,4.0,13473686886.0,(347) 368-6886,$, 40.75816, -73.82982
18129,5oOUSk3kN95XHJ2AX3fmMA,Elm Roastery,38,coffeeroasteries,4.5,19296453267.0,(929) 645-3267,$$, 40.740386348596765, -73.8792728
18131,5oOUSk3kN95XHJ2AX3fmMA,Elm Roastery,38,coffee,4.5,19296453267.0,(929) 645-3267,$$, 40.740386348596765, -73.8792728
18135,QGNp5_bSrxXOLR8OXBQ-IA,Sweet by Linda,1,desserts,5.0,13473965819.0,(347) 396-5819,, 40.775893, -73.9099753
18137,QGNp5_bSrxXOLR8OXBQ-IA,Sweet by Linda,1,cakeshop,5.0,13473965819.0,(347) 396-5819,, 40.775893, -73.9099753
